idIncidente;compa–’a
33953;compa–’a
36720;compa–’a
6849;compa–’a
13902;compa–’a
6100;compa–’a
30903;compa–’a
37592;compa–’a
9985;compa–’a
23810;compa–’a
28225;compa–’a
23351;compa–’a
15085;compa–’a
21728;compa–’a
43209;compa–’a
27542;compa–’a
26877;compa–’a
39092;compa–’a
35491;compa–’a
822;compa–’a
15086;compa–’a
36612;compa–’a
24171;compa–’a
32783;compa–’a
22141;compa–’a
19842;compa–’a
20011;compa–’a
23213;compa–’a
16673;compa–’a
14753;compa–’a
26307;compa–’a
27596;compa–’a
32108;compa–’a
40690;compa–’a
40866;compa–’a
40822;compa–’a
20567;compa–’a
3749;compa–’a
17836;compa–’a
21512;compa–’a
19841;compa–’a
33182;compa–’a
29215;compa–’a
25408;compa–’a
21726;compa–’a
38799;compa–’a
42044;compa–’a
15084;compa–’a
7869;compa–’a
25461;compa–’a
24111;compa–’a
25114;compa–’a
32087;compa–’a
25116;compa–’a
37593;compa–’a
20516;compa–’a
17616;compa–’a
13827;compa–’a
38751;compa–’a
43373;compa–’a
25115;compa–’a
20778;compa–’a
18353;compa–’a
11023;compa–’a
40763;compa–’a
18378;compa–’a
28288;compa–’a
2773;compa–’a
14815;compa–’a
7130;compa–’a
43208;compa–’a
4973;compa–’a
39119;compa–’a
38920;compa–’a
32701;compa–’a
21350;compa–’a
36221;compa–’a
30143;compa–’a
25044;compa–’a
20132;compa–’a
42456;compa–’a
27545;compa–’a
19023;compa–’a
23408;compa–’a
40258;compa–’a
35636;compa–’a
13850;compa–’a
19153;compa–’a
26961;compa–’a
9783;compa–’a
17885;compa–’a
46766;compa–’a
18355;compa–’a
24082;compa–’a
28653;compa–’a
29508;compa–’a
19024;compa–’a
16109;compa–’a
37560;compa–’a
16502;compa–’a
22217;compa–’a
769;compa–’a
33596;compa–’a
45024;compa–’a
39482;compa–’a
45303;compa–’a
39432;compa–’a
29475;compa–’a
13899;compa–’a
47703;compa–’a
33650;compa–’a
27106;compa–’a
20670;compa–’a
14751;compa–’a
19377;compa–’a
15396;compa–’a
21174;compa–’a
35451;compa–’a
20489;compa–’a
25012;compa–’a
29766;compa–’a
23857;compa–’a
21890;compa–’a
24573;compa–’a
7033;compa–’a
36143;compa–’a
10063;compa–’a
38713;compa–’a
25581;compa–’a
10511;compa–’a
402;compa–’a
33181;compa–’a
25113;compa–’a
35130;compa–’a
24482;compa–’a
982;compa–’a
39256;compa–’a
4924;compa–’a
7974;compa–’a
20071;compa–’a
24487;compa–’a
22862;compa–’a
29911;compa–’a
25729;compa–’a
33680;compa–’a
37861;compa–’a
31522;compa–’a
39253;compa–’a
15902;compa–’a
26741;compa–’a
19988;compa–’a
1800;compa–’a
29403;compa–’a
7792;compa–’a
15900;compa–’a
42459;compa–’a
11426;compa–’a
20901;compa–’a
27827;compa–’a
35232;compa–’a
40298;compa–’a
24569;compa–’a
41919;compa–’a
22181;compa–’a
39132;compa–’a
40682;compa–’a
45022;compa–’a
21244;compa–’a
19474;compa–’a
41533;compa–’a
41534;compa–’a
3351;compa–’a
19823;compa–’a
43207;compa–’a
34728;compa–’a
29906;compa–’a
9291;compa–’a
47403;compa–’a
27703;compa–’a
33808;compa–’a
42931;compa–’a
3750;compa–’a
32807;compa–’a
18351;compa–’a
5335;compa–’a
15480;compa–’a
32821;compa–’a
28923;compa–’a
32376;compa–’a
8996;compa–’a
9540;compa–’a
37539;compa–’a
4922;compa–’a
39806;compa–’a
16511;compa–’a
22951;compa–’a
18245;compa–’a
35637;compa–’a
19613;compa–’a
25041;compa–’a
26063;compa–’a
20900;compa–’a
16595;compa–’a
7847;compa–’a
47721;compa–’a
34443;compa–’a
18359;compa–’a
22909;compa–’a
40499;compa–’a
7690;compa–’a
22879;compa–’a
22860;compa–’a
22859;compa–’a
23859;compa–’a
14802;compa–’a
18916;compa–’a
33772;compa–’a
32731;compa–’a
36181;compa–’a
41422;compa–’a
31469;compa–’a
14203;compa–’a
16213;compa–’a
21800;compa–’a
33649;compa–’a
2744;compa–’a
39248;compa–’a
29095;compa–’a
19152;compa–’a
23895;compa–’a
24289;compa–’a
36431;compa–’a
448;compa–’a
24098;compa–’a
35142;compa–’a
14213;compa–’a
4219;compa–’a
41392;compa–’a
17188;compa–’a
32803;compa–’a
20008;compa–’a
40300;compa–’a
22863;compa–’a
29077;compa–’a
19495;compa–’a
4496;compa–’a
44847;compa–’a
48185;compa–’a
17295;compa–’a
31968;compa–’a
31648;compa–’a
36183;compa–’a
48183;compa–’a
24869;compa–’a
18337;compa–’a
32086;compa–’a
16066;compa–’a
18354;compa–’a
24998;compa–’a
18741;compa–’a
22952;compa–’a
29335;compa–’a
18286;compa–’a
22950;compa–’a
30836;compa–’a
33200;compa–’a
45777;compa–’a
38014;compa–’a
15426;compa–’a
26805;compa–’a
47079;compa–’a
34320;compa–’a
3610;compa–’a
23083;compa–’a
11492;compa–’a
26761;compa–’a
22490;compa–’a
37876;compa–’a
43206;compa–’a
6982;compa–’a
22884;compa–’a
23808;compa–’a
40497;compa–’a
17729;compa–’a
18243;compa–’a
36084;compa–’a
1060;compa–’a
25641;compa–’a
41391;compa–’a
23240;compa–’a
33362;compa–’a
16508;compa–’a
38788;compa–’a
15546;compa–’a
39268;compa–’a
39747;compa–’a
28612;compa–’a
18244;compa–’a
15629;compa–’a
1059;compa–’a
16155;compa–’a
40127;compa–’a
717;compa–’a
39251;compa–’a
27973;compa–’a
46543;compa–’a
21616;compa–’a
21113;compa–’a
35633;compa–’a
38942;compa–’a
19159;compa–’a
33039;compa–’a
34727;compa–’a
24239;compa–’a
30869;compa–’a
2085;compa–’a
37472;compa–’a
15225;compa–’a
22810;compa–’a
24676;compa–’a
33192;compa–’a
9702;compa–’a
47330;compa–’a
11516;compa–’a
25592;compa–’a
7765;compa–’a
17207;compa–’a
41532;compa–’a
34772;compa–’a
38216;compa–’a
18343;compa–’a
19494;compa–’a
1058;compa–’a
18406;compa–’a
44642;compa–’a
16152;compa–’a
20005;compa–’a
44332;compa–’a
17296;compa–’a
21892;compa–’a
43061;compa–’a
24661;compa–’a
12082;compa–’a
5338;compa–’a
46998;compa–’a
3191;compa–’a
25039;compa–’a
20874;compa–’a
39822;compa–’a
16697;compa–’a
25646;compa–’a
44562;compa–’a
10174;compa–’a
41387;compa–’a
29252;compa–’a
20070;compa–’a
24102;compa–’a
5898;compa–’a
16607;compa–’a
20955;compa–’a
33518;compa–’a
2108;compa–’a
4078;compa–’a
34446;compa–’a
21803;compa–’a
25268;compa–’a
32216;compa–’a
47605;compa–’a
42470;compa–’a
43488;compa–’a
32177;compa–’a
41178;compa–’a
7791;compa–’a
26501;compa–’a
38452;compa–’a
31431;compa–’a
20120;compa–’a
25190;compa–’a
38712;compa–’a
20084;compa–’a
18171;compa–’a
22356;compa–’a
34181;compa–’a
18336;compa–’a
39254;compa–’a
32704;compa–’a
35368;compa–’a
37633;compa–’a
46146;compa–’a
19869;compa–’a
24100;compa–’a
40769;compa–’a
20085;compa–’a
20731;compa–’a
26061;compa–’a
31969;compa–’a
37389;compa–’a
38817;compa–’a
15427;compa–’a
14757;compa–’a
19084;compa–’a
20080;compa–’a
20081;compa–’a
24099;compa–’a
31495;compa–’a
34636;compa–’a
22809;compa–’a
37932;compa–’a
38134;compa–’a
32445;compa–’a
34877;compa–’a
32052;compa–’a
32684;compa–’a
23130;compa–’a
4955;compa–’a
31590;compa–’a
29402;compa–’a
24142;compa–’a
18259;compa–’a
21891;compa–’a
36933;compa–’a
19438;compa–’a
34353;compa–’a
31216;compa–’a
5334;compa–’a
10176;compa–’a
33043;compa–’a
15821;compa–’a
36730;compa–’a
27701;compa–’a
17797;compa–’a
40550;compa–’a
36252;compa–’a
7069;compa–’a
40841;compa–’a
38815;compa–’a
40941;compa–’a
439;compa–’a
39026;compa–’a
26956;compa–’a
31079;compa–’a
41127;compa–’a
27528;compa–’a
22949;compa–’a
19183;compa–’a
20208;compa–’a
2724;compa–’a
7327;compa–’a
31338;compa–’a
37388;compa–’a
43724;compa–’a
37632;compa–’a
34637;compa–’a
1051;compa–’a
21521;compa–’a
22808;compa–’a
24831;compa–’a
35634;compa–’a
40045;compa–’a
27383;compa–’a
22182;compa–’a
33086;compa–’a
25110;compa–’a
7279;compa–’a
33798;compa–’a
44375;compa–’a
22938;compa–’a
15004;compa–’a
39114;compa–’a
3296;compa–’a
43095;compa–’a
10061;compa–’a
15820;compa–’a
18257;compa–’a
31210;compa–’a
37964;compa–’a
20633;compa–’a
29573;compa–’a
36751;compa–’a
46092;compa–’a
16605;compa–’a
19280;compa–’a
28924;compa–’a
38358;compa–’a
41327;compa–’a
21567;compa–’a
22050;compa–’a
38317;compa–’a
4341;compa–’a
20277;compa–’a
21131;compa–’a
23899;compa–’a
37386;compa–’a
35524;compa–’a
40886;compa–’a
45667;compa–’a
42710;compa–’a
40327;compa–’a
27525;compa–’a
20751;compa–’a
2187;compa–’a
3702;compa–’a
20786;compa–’a
19180;compa–’a
39236;compa–’a
11526;compa–’a
24131;compa–’a
37473;compa–’a
46599;compa–’a
40714;compa–’a
21027;compa–’a
29953;compa–’a
20971;compa–’a
29748;compa–’a
20247;compa–’a
16410;compa–’a
32822;compa–’a
18755;compa–’a
33047;compa–’a
34354;compa–’a
25312;compa–’a
32830;compa–’a
37384;compa–’a
37387;compa–’a
37965;compa–’a
42501;compa–’a
35237;compa–’a
42221;compa–’a
9446;compa–’a
42163;compa–’a
48038;compa–’a
34293;compa–’a
10451;compa–’a
37449;compa–’a
42075;compa–’a
26081;compa–’a
5265;compa–’a
25319;compa–’a
34639;compa–’a
21492;compa–’a
17450;compa–’a
10953;compa–’a
17842;compa–’a
36501;compa–’a
2936;compa–’a
44967;compa–’a
44033;compa–’a
21578;compa–’a
17724;compa–’a
17796;compa–’a
21513;compa–’a
22658;compa–’a
2938;compa–’a
17845;compa–’a
18897;compa–’a
36618;compa–’a
44838;compa–’a
6490;compa–’a
16148;compa–’a
32693;compa–’a
44028;compa–’a
11528;compa–’a
43350;compa–’a
30922;compa–’a
39242;compa–’a
47691;compa–’a
40465;compa–’a
32067;compa–’a
31465;compa–’a
32444;compa–’a
45452;compa–’a
4333;compa–’a
7990;compa–’a
15819;compa–’a
33346;compa–’a
21520;compa–’a
23514;compa–’a
8029;compa–’a
19087;compa–’a
8697;compa–’a
17837;compa–’a
38093;compa–’a
44638;compa–’a
19083;compa–’a
17492;compa–’a
18552;compa–’a
42905;compa–’a
1321;compa–’a
14664;compa–’a
23547;compa–’a
15204;compa–’a
37232;compa–’a
38000;compa–’a
5574;compa–’a
16149;compa–’a
39113;compa–’a
15203;compa–’a
20246;compa–’a
22524;compa–’a
19385;compa–’a
28134;compa–’a
32540;compa–’a
33927;compa–’a
36283;compa–’a
8598;compa–’a
36166;compa–’a
36251;compa–’a
44839;compa–’a
22583;compa–’a
48002;compa–’a
3310;compa–’a
34286;compa–’a
27211;compa–’a
22504;compa–’a
22719;compa–’a
18557;compa–’a
22034;compa–’a
35367;compa–’a
22943;compa–’a
42967;compa–’a
20006;compa–’a
34635;compa–’a
20326;compa–’a
31432;compa–’a
30867;compa–’a
10363;compa–’a
870;compa–’a
9599;compa–’a
15138;compa–’a
30285;compa–’a
16583;compa–’a
20191;compa–’a
21568;compa–’a
22910;compa–’a
39825;compa–’a
5010;compa–’a
18718;compa–’a
37157;compa–’a
40248;compa–’a
25818;compa–’a
22142;compa–’a
47157;compa–’a
41296;compa–’a
24886;compa–’a
41446;compa–’a
15595;compa–’a
39023;compa–’a
23843;compa–’a
29765;compa–’a
19559;compa–’a
24510;compa–’a
18332;compa–’a
42571;compa–’a
48144;compa–’a
35137;compa–’a
32833;compa–’a
9454;compa–’a
5005;compa–’a
2941;compa–’a
10551;compa–’a
8584;compa–’a
16238;compa–’a
43123;compa–’a
26807;compa–’a
13624;compa–’a
42433;compa–’a
27082;compa–’a
8732;compa–’a
17542;compa–’a
15561;compa–’a
17575;compa–’a
31718;compa–’a
45586;compa–’a
14752;compa–’a
39957;compa–’a
41852;compa–’a
2587;compa–’a
11964;compa–’a
11887;compa–’a
20906;compa–’a
12734;compa–’a
45901;compa–’a
37707;compa–’a
44331;compa–’a
26060;compa–’a
4569;compa–’a
25618;compa–’a
22908;compa–’a
2723;compa–’a
22474;compa–’a
18236;compa–’a
6370;compa–’a
43472;compa–’a
30646;compa–’a
47371;compa–’a
17263;compa–’a
7103;compa–’a
40257;compa–’a
22803;compa–’a
24984;compa–’a
41390;compa–’a
31023;compa–’a
45614;compa–’a
9339;compa–’a
20984;compa–’a
41324;compa–’a
43492;compa–’a
14295;compa–’a
11138;compa–’a
18466;compa–’a
29914;compa–’a
42834;compa–’a
15141;compa–’a
38818;compa–’a
18551;compa–’a
19928;compa–’a
24478;compa–’a
7871;compa–’a
16545;compa–’a
17572;compa–’a
19428;compa–’a
26618;compa–’a
34496;compa–’a
40249;compa–’a
41009;compa–’a
46398;compa–’a
34317;compa–’a
8420;compa–’a
32700;compa–’a
18121;compa–’a
42111;compa–’a
10821;compa–’a
33693;compa–’a
235;compa–’a
37476;compa–’a
21326;compa–’a
42146;compa–’a
47833;compa–’a
32539;compa–’a
44244;compa–’a
18016;compa–’a
22954;compa–’a
23129;compa–’a
39262;compa–’a
42265;compa–’a
24571;compa–’a
9797;compa–’a
48108;compa–’a
2671;compa–’a
24845;compa–’a
40295;compa–’a
46095;compa–’a
41742;compa–’a
4715;compa–’a
16132;compa–’a
24830;compa–’a
17727;compa–’a
17541;compa–’a
24790;compa–’a
19043;compa–’a
21985;compa–’a
34680;compa–’a
17969;compa–’a
18204;compa–’a
26623;compa–’a
5824;compa–’a
15144;compa–’a
44218;compa–’a
4308;compa–’a
33386;compa–’a
29428;compa–’a
47584;compa–’a
36083;compa–’a
35160;compa–’a
30018;compa–’a
40948;compa–’a
38547;compa–’a
43339;compa–’a
10361;compa–’a
19685;compa–’a
32690;compa–’a
43046;compa–’a
37687;compa–’a
22234;compa–’a
5337;compa–’a
1213;compa–’a
15202;compa–’a
19687;compa–’a
26128;compa–’a
5484;compa–’a
34494;compa–’a
29915;compa–’a
18919;compa–’a
5850;compa–’a
26179;compa–’a
26225;compa–’a
14170;compa–’a
16759;compa–’a
23185;compa–’a
23476;compa–’a
37239;compa–’a
18556;compa–’a
41920;compa–’a
3611;compa–’a
32039;compa–’a
36709;compa–’a
41556;compa–’a
35628;compa–’a
44796;compa–’a
2105;compa–’a
12225;compa–’a
44432;compa–’a
931;compa–’a
42759;compa–’a
24281;compa–’a
13506;compa–’a
32829;compa–’a
17623;compa–’a
48148;compa–’a
40403;compa–’a
19929;compa–’a
40983;compa–’a
25857;compa–’a
18350;compa–’a
46842;compa–’a
15640;compa–’a
23613;compa–’a
35261;compa–’a
42692;compa–’a
16319;compa–’a
2084;compa–’a
38015;compa–’a
10752;compa–’a
40105;compa–’a
38496;compa–’a
8255;compa–’a
18344;compa–’a
22718;compa–’a
23650;compa–’a
35382;compa–’a
907;compa–’a
47239;compa–’a
13828;compa–’a
45464;compa–’a
42241;compa–’a
48278;compa–’a
44454;compa–’a
27177;compa–’a
42095;compa–’a
41360;compa–’a
34065;compa–’a
47453;compa–’a
33290;compa–’a
30144;compa–’a
17276;compa–’a
26262;compa–’a
3442;compa–’a
38404;compa–’a
11753;compa–’a
46297;compa–’a
6487;compa–’a
3349;compa–’a
29544;compa–’a
10683;compa–’a
26229;compa–’a
19005;compa–’a
25043;compa–’a
27978;compa–’a
44922;compa–’a
46753;compa–’a
3492;compa–’a
22802;compa–’a
24860;compa–’a
44430;compa–’a
34678;compa–’a
11098;compa–’a
23059;compa–’a
41640;compa–’a
904;compa–’a
14304;compa–’a
40377;compa–’a
1016;compa–’a
26192;compa–’a
9770;compa–’a
18545;compa–’a
32104;compa–’a
31589;compa–’a
27662;compa–’a
43063;compa–’a
6364;compa–’a
41921;compa–’a
41675;compa–’a
29472;compa–’a
33476;compa–’a
26404;compa–’a
5816;compa–’a
27332;compa–’a
7378;compa–’a
27586;compa–’a
38883;compa–’a
7209;compa–’a
26776;compa–’a
23302;compa–’a
21354;compa–’a
32706;compa–’a
20624;compa–’a
43430;compa–’a
10005;compa–’a
42385;compa–’a
15843;compa–’a
45112;compa–’a
18234;compa–’a
40453;compa–’a
47588;compa–’a
25166;compa–’a
37247;compa–’a
40067;compa–’a
35038;compa–’a
35252;compa–’a
21629;compa–’a
28081;compa–’a
8251;compa–’a
42836;compa–’a
8586;compa–’a
44879;compa–’a
41008;compa–’a
17956;compa–’a
44961;compa–’a
15678;compa–’a
38527;compa–’a
12149;compa–’a
16783;compa–’a
15425;compa–’a
15288;compa–’a
16757;compa–’a
19206;compa–’a
15959;compa–’a
20045;compa–’a
23418;compa–’a
8314;compa–’a
10237;compa–’a
21864;compa–’a
6541;compa–’a
16360;compa–’a
31879;compa–’a
32939;compa–’a
41728;compa–’a
17489;compa–’a
39385;compa–’a
43334;compa–’a
43789;compa–’a
11780;compa–’a
22870;compa–’a
43447;compa–’a
18339;compa–’a
47250;compa–’a
45743;compa–’a
22180;compa–’a
3449;compa–’a
6160;compa–’a
2206;compa–’a
15391;compa–’a
40708;compa–’a
37276;compa–’a
25218;compa–’a
26497;compa–’a
32030;compa–’a
33921;compa–’a
2071;compa–’a
32519;compa–’a
39958;compa–’a
17083;compa–’a
35117;compa–’a
17449;compa–’a
24477;compa–’a
25340;compa–’a
35222;compa–’a
8418;compa–’a
15073;compa–’a
47306;compa–’a
1017;compa–’a
6623;compa–’a
25316;compa–’a
3813;compa–’a
11543;compa–’a
23900;compa–’a
7517;compa–’a
23848;compa–’a
30343;compa–’a
37742;compa–’a
40006;compa–’a
25511;compa–’a
22599;compa–’a
20368;compa–’a
32847;compa–’a
43778;compa–’a
15388;compa–’a
33742;compa–’a
26580;compa–’a
26760;compa–’a
44317;compa–’a
36617;compa–’a
26790;compa–’a
38887;compa–’a
35349;compa–’a
3525;compa–’a
17058;compa–’a
46502;compa–’a
11786;compa–’a
28595;compa–’a
35701;compa–’a
4515;compa–’a
13183;compa–’a
18702;compa–’a
41682;compa–’a
26796;compa–’a
3038;compa–’a
26577;compa–’a
32665;compa–’a
40931;compa–’a
42801;compa–’a
19992;compa–’a
18739;compa–’a
36600;compa–’a
7718;compa–’a
43989;compa–’a
36430;compa–’a
33455;compa–’a
34383;compa–’a
32621;compa–’a
37988;compa–’a
45273;compa–’a
32947;compa–’a
5358;compa–’a
42979;compa–’a
33773;compa–’a
35339;compa–’a
39491;compa–’a
40824;compa–’a
24626;compa–’a
25101;compa–’a
978;compa–’a
8391;compa–’a
28610;compa–’a
29406;compa–’a
12350;compa–’a
40618;compa–’a
38263;compa–’a
31869;compa–’a
1961;compa–’a
16509;compa–’a
21379;compa–’a
47755;compa–’a
7674;compa–’a
46356;compa–’a
1835;compa–’a
23472;compa–’a
19179;compa–’a
46932;compa–’a
15953;compa–’a
17126;compa–’a
40593;compa–’a
22796;compa–’a
15954;compa–’a
22052;compa–’a
37807;compa–’a
40090;compa–’a
43464;compa–’a
41982;compa–’a
33180;compa–’a
4060;compa–’a
26644;compa–’a
2518;compa–’a
35194;compa–’a
35258;compa–’a
28363;compa–’a
15464;compa–’a
36619;compa–’a
9445;compa–’a
15057;compa–’a
35015;compa–’a
22357;compa–’a
39767;compa–’a
6429;compa–’a
2379;compa–’a
9717;compa–’a
4379;compa–’a
923;compa–’a
13129;compa–’a
4208;compa–’a
9678;compa–’a
7446;compa–’a
79;compa–’a
26729;compa–’a
933;compa–’a
13440;compa–’a
34148;compa–’a
945;compa–’a
8183;compa–’a
4175;compa–’a
935;compa–’a
41515;compa–’a
7572;compa–’a
45422;compa–’a
10362;compa–’a
6304;compa–’a
24157;compa–’a
943;compa–’a
44853;compa–’a
13419;compa–’a
2716;compa–’a
36001;compa–’a
820;compa–’a
31175;compa–’a
21487;compa–’a
39780;compa–’a
13499;compa–’a
36729;compa–’a
12948;compa–’a
21684;compa–’a
4744;compa–’a
24278;compa–’a
46765;compa–’a
7814;compa–’a
10253;compa–’a
25704;compa–’a
35713;compa–’a
41787;compa–’a
44366;compa–’a
14813;compa–’a
37968;compa–’a
41965;compa–’a
16201;compa–’a
14673;compa–’a
33705;compa–’a
15090;compa–’a
22193;compa–’a
43738;compa–’a
630;compa–’a
40840;compa–’a
5856;compa–’a
7510;compa–’a
3669;compa–’a
42103;compa–’a
39847;compa–’a
30809;compa–’a
29005;compa–’a
29519;compa–’a
13082;compa–’a
30640;compa–’a
3789;compa–’a
8631;compa–’a
131;compa–’a
33702;compa–’a
29264;compa–’a
38138;compa–’a
13560;compa–’a
22551;compa–’a
3355;compa–’a
37684;compa–’a
27831;compa–’a
30651;compa–’a
3072;compa–’a
38767;compa–’a
33090;compa–’a
42925;compa–’a
46841;compa–’a
14183;compa–’a
11525;compa–’a
38869;compa–’a
47716;compa–’a
35653;compa–’a
1563;compa–’a
7085;compa–’a
30279;compa–’a
47921;compa–’a
36023;compa–’a
18004;compa–’a
36515;compa–’a
332;compa–’a
23532;compa–’a
22620;compa–’a
47149;compa–’a
23211;compa–’a
44828;compa–’a
45953;compa–’a
41436;compa–’a
27948;compa–’a
17704;compa–’a
43399;compa–’a
33194;compa–’a
41726;compa–’a
27972;compa–’a
33807;compa–’a
21255;compa–’a
24677;compa–’a
30807;compa–’a
32907;compa–’a
31731;compa–’a
41173;compa–’a
31404;compa–’a
40942;compa–’a
9358;compa–’a
7859;compa–’a
27372;compa–’a
43016;compa–’a
32946;compa–’a
35483;compa–’a
7644;compa–’a
13906;compa–’a
32824;compa–’a
18447;compa–’a
9511;compa–’a
10077;compa–’a
34982;compa–’a
13289;compa–’a
26193;compa–’a
29098;compa–’a
39814;compa–’a
32652;compa–’a
10004;compa–’a
24354;compa–’a
27507;compa–’a
26510;compa–’a
6453;compa–’a
28239;compa–’a
24607;compa–’a
47479;compa–’a
8031;compa–’a
34058;compa–’a
1528;compa–’a
31833;compa–’a
6441;compa–’a
31997;compa–’a
31433;compa–’a
41849;compa–’a
30837;compa–’a
23171;compa–’a
2477;compa–’a
16579;compa–’a
4984;compa–’a
38819;compa–’a
3225;compa–’a
14124;compa–’a
43810;compa–’a
37215;compa–’a
44472;compa–’a
11091;compa–’a
34527;compa–’a
35065;compa–’a
44827;compa–’a
32095;compa–’a
26978;compa–’a
29334;compa–’a
44601;compa–’a
47958;compa–’a
47848;compa–’a
44735;compa–’a
3331;compa–’a
26051;compa–’a
45465;compa–’a
11726;compa–’a
47430;compa–’a
33494;compa–’a
23858;compa–’a
37152;compa–’a
17453;compa–’a
34321;compa–’a
22883;compa–’a
13699;compa–’a
31067;compa–’a
46464;compa–’a
32033;compa–’a
11462;compa–’a
12168;compa–’a
29581;compa–’a
30748;compa–’a
8160;compa–’a
38796;compa–’a
4138;compa–’a
18630;compa–’a
13826;compa–’a
41237;compa–’a
18988;compa–’a
31335;compa–’a
31441;compa–’a
40890;compa–’a
34732;compa–’a
44616;compa–’a
23486;compa–’a
30175;compa–’a
47163;compa–’a
13536;compa–’a
1933;compa–’a
11916;compa–’a
26078;compa–’a
47278;compa–’a
46252;compa–’a
46606;compa–’a
19019;compa–’a
26592;compa–’a
24471;compa–’a
9135;compa–’a
36340;compa–’a
47279;compa–’a
35587;compa–’a
21671;compa–’a
35141;compa–’a
20986;compa–’a
29318;compa–’a
3990;compa–’a
36867;compa–’a
47722;compa–’a
14447;compa–’a
31978;compa–’a
13841;compa–’a
17913;compa–’a
